Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable,Vehicle_Age,Price_per_km
Toyota,Camry,2010,Saudi,Green,Full,2.4,Gas,Manual,390000,Dammam,20000,False,15,0.051282
Toyota,Prado,2015,Saudi,Grey,Semi Full,4.0,Gas,Automatic,70000,Tabouk,110000,False,10,1.571429
Hyundai,Tucson,2018,Other,Silver,Semi Full,2.0,Gas,Automatic,100000,Jeddah,60000,False,7,0.6
Chevrolet,Tahoe,2019,Saudi,White,Full,5.3,Gas,Automatic,62000,Jeddah,195000,False,6,3.145161
Bmw,The M,2020,Saudi,Black,Full,6.0,Gas,Automatic,13000,Riyadh,385000,False,5,29.615385
Ford,Expedition,2016,Saudi,Black,Semi Full,5.4,Gas,Automatic,160000,Riyadh,85000,False,9,0.53125
Land Rover,Range Rover,2007,Saudi,White,Full,8.9,Gas,Automatic,148,Riyadh,38000,False,18,256.756757
Renault,Duster,2019,Saudi,Orange,Full,1.6,Gas,Automatic,27000,Dammam,54000,False,6,2.0
Ford,Explorer,2009,Other,White,Semi Full,3.5,Gas,Automatic,430,Jeddah,20000,False,16,46.511628
Dodge,Charger,2020,Saudi,Grey,Standard,3.6,Gas,Automatic,11000,Riyadh,100000,False,5,9.090909
Kia,Rio,2014,Other,Grey,Standard,1.4,Gas,Automatic,196,Al-Ahsa,18000,False,11,91.836735
Toyota,Camry,2001,Saudi,White,Full,4.0,Gas,Manual,350000,Jeddah,25000,False,24,0.071429
Dodge,Charger,2016,Other,Navy,Full,1.7,Gas,Automatic,140,Al-Medina,65000,False,9,464.285714
Toyota,Furniture,2015,Gulf Arabic,Silver,Standard,2.7,Gas,Automatic,243000,Riyadh,50000,False,10,0.205761
Cadillac,Escalade,2010,Other,Silver,Full,6.2,Gas,Automatic,194000,Al-Medina,37000,False,15,0.190722
Hyundai,H1,2019,Saudi,Silver,Standard,2.4,Gas,Automatic,76000,Dammam,65000,False,6,0.855263
Hummer,H3,2008,Other,Red,Full,3.5,Gas,Automatic,340000,Riyadh,21000,False,17,0.061765
Toyota,Furniture,2016,Gulf Arabic,Grey,Full,2.7,Gas,Automatic,185000,Riyadh,73000,False,9,0.394595
Toyota,Land Cruiser,2014,Saudi,White,Semi Full,4.6,Gas,Automatic,346000,Taef,130000,False,11,0.375723
Ford,Expedition,2012,Saudi,Grey,Standard,3.8,Gas,Automatic,86000,Riyadh,53000,False,13,0.616279
Lexus,Es,2018,Saudi,Black,Full,3.5,Gas,Automatic,91000,Riyadh,130000,False,7,1.428571
Kia,Picanto,2017,Saudi,Red,Standard,1.0,Gas,Automatic,158000,Al-Medina,22500,False,8,0.142405
Toyota,Prado,2014,Saudi,Silver,Full,4.0,Gas,Automatic,121000,Jeddah,109000,False,11,0.900826
Dodge,Durango,2013,Saudi,Navy,Standard,3.6,Gas,Automatic,115458,Jeddah,50000,False,12,0.433058
Toyota,Hilux,2012,Saudi,White,Full,2.5,Gas,Manual,335200,Sakaka,50000,False,13,0.149165
Mercedes,C,2015,Saudi,Grey,Semi Full,2.0,Gas,Automatic,99000,Jeddah,91500,False,10,0.924242
Hyundai,Elantra,2013,Saudi,Brown,Full,2.0,Gas,Automatic,189000,Aseer,23000,False,12,0.121693
Toyota,Innova,2015,Gulf Arabic,White,Full,2.7,Gas,Automatic,14000,Dammam,43000,False,10,3.071429
Dodge,Durango,2013,Saudi,Red,Semi Full,5.7,Gas,Automatic,487100,Yanbu,35000,False,12,0.071854
Toyota,Land Cruiser,2015,Saudi,Grey,Full,4.6,Gas,Automatic,99000,Dammam,165000,False,10,1.666667
Honda,Crv,2014,Saudi,Red,Semi Full,2.4,Gas,Automatic,160000,Makkah,50000,False,11,0.3125
Dodge,Charger,2015,Saudi,Red,Standard,3.6,Gas,Automatic,54300,Riyadh,63000,False,10,1.160221
Genesis,G80,2013,Saudi,Black,Full,3.8,Gas,Automatic,124,Jeddah,55000,False,12,443.548387
Toyota,Hilux,2017,Saudi,White,Semi Full,2.7,Gas,Manual,210000,Hail,64000,False,8,0.304762
Toyota,Land Cruiser,2016,Saudi,White,Semi Full,5.7,Gas,Automatic,120000,Riyadh,205000,False,9,1.708333
Hyundai,Sonata,2016,Saudi,White,Semi Full,2.4,Gas,Automatic,305000,Riyadh,45000,False,9,0.147541
Hyundai,Sonata,2013,Saudi,White,Semi Full,2.4,Gas,Automatic,215000,Riyadh,28000,False,12,0.130233
Lexus,Is,2005,Saudi,Silver,Full,3.5,Gas,Automatic,400000,Jeddah,50000,False,20,0.125
Gmc,Yukon,2012,Saudi,Silver,Standard,5.3,Gas,Automatic,235000,Tabouk,67000,False,13,0.285106
Toyota,Yaris,2018,Saudi,Silver,Standard,1.5,Gas,Automatic,76000,Hafar Al-Batin,37500,False,7,0.493421
Ford,Mustang,2004,Other,Silver,Full,4.6,Gas,Manual,172,Jeddah,35000,False,21,203.488372
Honda,Accord,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,95000,Jeddah,78000,False,8,0.821053
Chevrolet,Tahoe,2013,Saudi,Silver,Semi Full,5.7,Gas,Automatic,200000,Riyadh,57000,False,12,0.285
Toyota,Land Cruiser,2003,Saudi,Silver,Semi Full,4.5,Gas,Automatic,397000,Khobar,34000,False,22,0.085642
Hyundai,Azera,2012,Saudi,Another Color,Semi Full,3.0,Gas,Automatic,380000,Aseer,24000,False,13,0.063158
Hyundai,Sonata,2012,Saudi,White,Full,2.5,Gas,Automatic,221000,Riyadh,30000,False,13,0.135747
Hyundai,Tucson,2017,Saudi,Grey,Standard,2.0,Gas,Automatic,120000,Jeddah,65000,False,8,0.541667
Gmc,Terrain,2017,Other,Grey,Full,2.4,Gas,Automatic,78000,Taef,55000,False,8,0.705128
Chevrolet,Caprice,2008,Saudi,White,Semi Full,3.5,Gas,Automatic,255000,Dammam,25000,False,17,0.098039
Toyota,Corolla,2017,Other,Black,Semi Full,1.6,Gas,Automatic,75000,Jeddah,55000,False,8,0.733333
Mg,6,2014,Gulf Arabic,Grey,Full,1.8,Gas,Automatic,79000,Riyadh,23000,False,11,0.291139
Kia,Cerato,2016,Saudi,White,Semi Full,1.6,Gas,Automatic,12100,Qassim,30000,False,9,2.479339
Mercedes,E,2017,Saudi,Navy,Full,2.0,Gas,Automatic,147,Riyadh,142000,False,8,965.986395
Toyota,Camry,2019,Saudi,White,Standard,2.5,Hybrid,Automatic,62000,Jeddah,1595,False,6,0.025726
Fiat,500,2017,Gulf Arabic,White,Full,1.4,Gas,Automatic,74000,Dammam,48000,False,8,0.648649
Toyota,Camry,2016,Saudi,White,Standard,2.5,Gas,Automatic,17000,Riyadh,35000,False,9,2.058824
Land Rover,Range Rover,2018,Other,Grey,Full,3.8,Gas,Automatic,50000,Riyadh,290000,False,7,5.8
Mercedes,Gle,2020,Saudi,Navy,Full,3.0,Gas,Automatic,13000,Dammam,375000,False,5,28.846154
Mg,Gs,2020,Saudi,White,Semi Full,2.0,Gas,Automatic,11000,Riyadh,51000,False,5,4.636364
Land Rover,Range Rover,2011,Saudi,White,Full,5.0,Gas,Automatic,196000,Jeddah,55000,False,14,0.280612
Mg,Rx8,2020,Saudi,Brown,Full,2.0,Gas,Automatic,23000,Al-Baha,98000,False,5,4.26087
Hyundai,Sonata,2020,Saudi,White,Standard,2.0,Gas,Automatic,9000,Riyadh,73000,False,5,8.111111
Honda,Crv,2013,Saudi,White,Full,2.4,Gas,Automatic,167000,Jeddah,45000,False,12,0.269461
Daihatsu,Delta,2013,Saudi,White,Standard,3.7,Gas,Manual,157000,Jeddah,32000,False,12,0.203822
Toyota,Land Cruiser 70,2015,Saudi,Another Color,Semi Full,4.0,Gas,Manual,360538,Riyadh,80000,False,10,0.221891
Toyota,Prado,2017,Saudi,White,Semi Full,4.0,Gas,Automatic,138000,Riyadh,132000,False,8,0.956522
Ford,Expedition,2014,Gulf Arabic,Navy,Semi Full,5.4,Gas,Automatic,132000,Riyadh,45000,False,11,0.340909
Kia,Optima,2016,Saudi,Another Color,Full,2.4,Gas,Automatic,161000,Dammam,68000,False,9,0.42236
Toyota,Camry,2017,Saudi,White,Standard,2.4,Gas,Automatic,97000,Riyadh,68000,False,8,0.701031
Toyota,Camry,2017,Saudi,Grey,Standard,2.4,Gas,Automatic,120000,Riyadh,62000,False,8,0.516667
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,54000,Dammam,55000,False,7,1.018519
Nissan,Kicks,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,87000,Dammam,55000,False,6,0.632184
Gmc,Yukon,2011,Saudi,Black,Standard,5.3,Gas,Automatic,334000,Riyadh,51000,False,14,0.152695
Honda,Accord,2017,Gulf Arabic,Golden,Semi Full,2.5,Gas,Automatic,62847,Qassim,82000,False,8,1.304756
Toyota,Furniture,2020,Saudi,Silver,Full,4.0,Gas,Automatic,20000,Riyadh,130000,False,5,6.5
Ford,Echo Sport,2020,Gulf Arabic,White,Standard,1.5,Gas,Automatic,4434,Dammam,59000,False,5,13.30627
Nissan,Datsun,2013,Gulf Arabic,White,Standard,1.7,Gas,Manual,273778,Al-Ahsa,32000,False,12,0.116883
Toyota,Land Cruiser,2020,Saudi,White,Standard,4.0,Gas,Automatic,560,Riyadh,190000,False,5,339.285714
Genesis,Prestige,2015,Saudi,Black,Full,3.8,Gas,Automatic,180000,Makkah,47500,False,10,0.263889
Toyota,Land Cruiser,2004,Saudi,White,Standard,4.6,Gas,Manual,425000,Jazan,35000,False,21,0.082353
Land Rover,Defender,2021,Saudi,Black,Full,3.0,Gas,Automatic,100,Jeddah,450000,False,4,4500.0
Infiniti,Fx,2009,Saudi,White,Full,3.5,Gas,Automatic,250000,Jeddah,35000,False,16,0.14
Gmc,Yukon,2009,Saudi,Black,Full,6.2,Gas,Automatic,138000,Al-Baha,55000,False,16,0.398551
Chevrolet,Tahoe,2012,Saudi,Silver,Full,5.3,Gas,Automatic,287928,Riyadh,58000,False,13,0.201439
Kia,Cadenza,2016,Gulf Arabic,Black,Full,3.3,Diesel,Automatic,100,Tabouk,77000,False,9,770.0
Nissan,Patrol,2016,Saudi,Brown,Full,4.0,Gas,Automatic,183000,Khobar,150000,False,9,0.819672
Nissan,Patrol,2016,Saudi,White,Full,5.6,Gas,Automatic,139000,Riyadh,158000,False,9,1.136691
Toyota,Camry,2008,Gulf Arabic,Grey,Semi Full,2.0,Gas,Automatic,4430000,Al-Ahsa,17500,False,17,0.00395
Gmc,Suburban,2005,Saudi,Silver,Semi Full,5.3,Gas,Automatic,400000,Riyadh,25000,False,20,0.0625
Ford,Marquis,2009,Saudi,Golden,Semi Full,4.6,Gas,Automatic,300000,Riyadh,17000,False,16,0.056667
Toyota,Land Cruiser Pickup,2014,Gulf Arabic,White,Full,4.0,Gas,Manual,99000,Aseer,85000,False,11,0.858586
Hyundai,Sonata,2007,Other,Silver,Full,3.3,Gas,Automatic,196000,Al-Ahsa,16000,False,18,0.081633
Nissan,Land Cruiser Pickup,2016,Saudi,Brown,Full,4.8,Gas,Manual,50000,Riyadh,85000,False,9,1.7
Nissan,Altima,2015,Other,Black,Standard,2.5,Gas,Automatic,167000,Dammam,32000,False,10,0.191617
Lexus,Lx,2012,Saudi,White,Full,5.7,Gas,Automatic,147000,Riyadh,170000,False,13,1.156463
Kia,Cadenza,2018,Gulf Arabic,White,Semi Full,3.3,Gas,Automatic,81000,Dammam,70000,False,7,0.864198
Lexus,Es,2015,Gulf Arabic,Black,Full,3.5,Gas,Automatic,158792,Taef,78000,False,10,0.491209
Dodge,Durango,2012,Saudi,White,Full,5.7,Gas,Automatic,288000,Al-Medina,43000,False,13,0.149306
Chevrolet,Silverado,2014,Gulf Arabic,White,Semi Full,5.3,Gas,Automatic,233,Dammam,75000,False,11,321.888412
Toyota,Land Cruiser,2017,Gulf Arabic,White,Full,5.7,Gas,Automatic,120000,Jeddah,225000,False,8,1.875
Ford,Expedition,2012,Saudi,White,Standard,5.4,Gas,Automatic,182000,Dammam,42500,False,13,0.233516
Toyota,Furniture,2013,Saudi,White,Standard,2.7,Gas,Automatic,180000,Riyadh,45000,False,12,0.25
Cadillac,Escalade,2015,Saudi,Black,Full,6.2,Gas,Automatic,88000,Jeddah,160000,False,10,1.818182
Toyota,Avalon,2008,Saudi,White,Standard,3.5,Gas,Automatic,320000,Riyadh,30000,False,17,0.09375
Toyota,Camry,2017,Saudi,Silver,Semi Full,2.0,Gas,Automatic,135000,Qassim,47000,False,8,0.348148
Geely,Ec7,2015,Other,Bronze,Standard,1.3,Gas,Manual,160000,Jeddah,14000,False,10,0.0875
Ford,Expedition,2014,Saudi,White,Semi Full,5.3,Gas,Automatic,210000,Riyadh,50000,False,11,0.238095
Ford,Taurus,2016,Other,White,Semi Full,3.5,Gas,Automatic,125000,Yanbu,67000,False,9,0.536
Mercedes,C,2016,Gulf Arabic,Silver,Full,2.0,Gas,Automatic,100500,Jeddah,120000,False,9,1.19403
Mercedes,Gl,2012,Saudi,Black,Full,4.8,Gas,Automatic,106000,Riyadh,71000,False,13,0.669811
Toyota,Innova,2018,Saudi,Grey,Full,2.7,Gas,Automatic,149000,Dammam,68000,False,7,0.456376
Nissan,Sentra,2015,Gulf Arabic,Another Color,Standard,1.5,Gas,Automatic,17100,Jeddah,25000,False,10,1.461988
Toyota,Ciocca,2016,Saudi,White,Full,5.7,Gas,Automatic,150000,Dammam,135000,False,9,0.9
Toyota,Yaris,2016,Saudi,White,Standard,1.5,Gas,Automatic,160,Al-Medina,26500,False,9,165.625
Gmc,Yukon,2010,Saudi,Black,Standard,5.3,Gas,Automatic,379538,Jeddah,65000,False,15,0.171261
Honda,Odyssey,2015,Gulf Arabic,Silver,Semi Full,3.5,Gas,Automatic,100000,Dammam,57000,False,10,0.57
Mg,360,2019,Saudi,Bronze,Full,1.2,Gas,Automatic,24000,Jeddah,36000,False,6,1.5
Ford,Flex,2014,Saudi,Silver,Standard,3.5,Gas,Automatic,201000,Dammam,57000,False,11,0.283582
Toyota,Innova,2014,Saudi,White,Semi Full,2.7,Gas,Automatic,141000,Dammam,55000,False,11,0.390071
Hyundai,Sonata,2019,Saudi,Another Color,Full,2.4,Gas,Automatic,33000,Dammam,85000,False,6,2.575758
Ford,Taurus,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,177000,Dammam,70000,False,12,0.39548
Ford,Taurus,2018,Saudi,White,Standard,2.0,Gas,Automatic,69000,Dammam,82000,False,7,1.188406
Kia,Optima,2018,Gulf Arabic,White,Full,2.4,Gas,Automatic,83000,Dammam,75000,False,7,0.903614
Kia,Optima,2014,Saudi,White,Full,2.4,Gas,Automatic,113000,Dammam,51000,False,11,0.451327
Nissan,Vtc,2016,Saudi,Bronze,Standard,4.0,Gas,Automatic,112000,Dammam,106000,False,9,0.946429
Toyota,Land Cruiser,2015,Saudi,White,Semi Full,4.0,Gas,Automatic,212000,Dammam,145000,False,10,0.683962
Toyota,Camry,2017,Saudi,Black,Standard,2.5,Gas,Automatic,135000,Dammam,60000,False,8,0.444444
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.5,Gas,Automatic,199200,Dammam,48000,False,11,0.240964
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,98000,Jeddah,35000,False,6,0.357143
Gmc,Yukon,2011,Saudi,Black,Standard,5.3,Gas,Automatic,156000,Dammam,47000,False,14,0.301282
Nissan,Patrol,2017,Saudi,White,Full,6.0,Gas,Automatic,12000,Jeddah,128000,False,8,10.666667
Gmc,Suburban,1990,Saudi,Black,Semi Full,3.5,Gas,Automatic,140000,Aseer,5000,False,35,0.035714
Ford,Expedition,2014,Saudi,White,Semi Full,5.4,Gas,Automatic,140000,Aseer,36000,False,11,0.257143
Gmc,Suburban,2004,Saudi,Silver,Semi Full,5.3,Gas,Automatic,135000,Aseer,18500,False,21,0.137037
Dodge,Charger,2018,Saudi,Grey,Semi Full,5.7,Gas,Automatic,81000,Riyadh,125000,False,7,1.54321
Land Rover,Range Rover,2008,Saudi,Black,Full,5.0,Gas,Automatic,300000,Dammam,27000,False,17,0.09
Volkswagen,Tiguan,2012,Other,White,Full,2.0,Gas,Automatic,240000,Jeddah,25000,False,13,0.104167
Chrysler,S300,2015,Other,White,Semi Full,3.6,Gas,Automatic,106000,Jeddah,75000,False,10,0.707547
Toyota,Hilux,2009,Saudi,White,Semi Full,2.7,Gas,Manual,426000,Aseer,32000,False,16,0.075117
Other,Other,2020,Other,Black,Standard,1.1,Gas,Manual,2848,Al-Baha,2000,False,5,0.702247
Kia,Carnival,2009,Other,White,Semi Full,3.8,Gas,Automatic,176000,Jeddah,15000,False,16,0.085227
Dodge,Charger,2014,Saudi,Red,Full,5.7,Gas,Automatic,178,Jeddah,50000,False,11,280.898876
Hyundai,Azera,2018,Saudi,White,Semi Full,3.5,Gas,Automatic,1100000,Riyadh,80000,False,7,0.072727
Toyota,Corolla,2016,Other,White,Standard,5.8,Gas,Automatic,114,Tabouk,35000,False,9,307.017544
Ford,Explorer,2005,Saudi,Black,Standard,4.0,Gas,Automatic,300000,Khobar,7000,False,20,0.023333
Honda,Accord,2010,Other,Oily,Full,2.4,Gas,Automatic,205,Jeddah,30000,False,15,146.341463
Hyundai,Azera,2021,Saudi,Grey,Standard,3.5,Gas,Automatic,10000,Jeddah,1800,False,4,0.18
Chevrolet,Tahoe,2019,Gulf Arabic,White,Semi Full,5.3,Gas,Automatic,32300,Aseer,168000,False,6,5.201238
Toyota,Land Cruiser,2009,Saudi,White,Standard,5.0,Gas,Automatic,319,Taef,75000,False,16,235.109718
Toyota,Rush,2021,Saudi,White,Semi Full,1.5,Gas,Automatic,10000,Makkah,55000,False,4,5.5
Toyota,Ciocca,2014,Saudi,Silver,Semi Full,5.7,Gas,Automatic,500000,Dammam,58000,False,11,0.116
Ford,Victoria,2011,Other,Blue,Semi Full,4.6,Gas,Automatic,230,Al-Ahsa,28000,False,14,121.73913
Isuzu,D-Max,2019,Saudi,White,Full,7.5,Diesel,Manual,40000,Abha,125000,False,6,3.125
Chevrolet,Aveo,2014,Other,Silver,Standard,1.6,Gas,Automatic,88000,Dammam,13000,False,11,0.147727
Hyundai,Accent,2018,Saudi,Another Color,Semi Full,1.4,Gas,Automatic,114969,Al-Jouf,30000,False,7,0.26094
Toyota,Avanza,2016,Saudi,White,Standard,1.6,Gas,Automatic,115,Hafar Al-Batin,30000,False,9,260.869565
Ford,Marquis,2009,Other,White,Full,4.6,Gas,Automatic,338000,Jeddah,18000,False,16,0.053254
Toyota,Camry,2017,Saudi,White,Full,2.5,Gas,Automatic,265,Riyadh,65000,False,8,245.283019
Nissan,X-Trail,2017,Saudi,Grey,Semi Full,2.5,Gas,Automatic,119000,Riyadh,51000,False,8,0.428571
Ford,Expedition,2006,Saudi,Silver,Standard,5.4,Gas,Automatic,155000,Riyadh,20000,False,19,0.129032
Kia,Cerato,2017,Saudi,Black,Standard,1.6,Gas,Automatic,132700,Dammam,29000,False,8,0.218538
Lexus,Es,2013,Saudi,White,Semi Full,3.5,Gas,Automatic,200000,Riyadh,75000,False,12,0.375
Mercedes,E,1993,Gulf Arabic,White,Full,3.2,Gas,Automatic,217396,Jeddah,35000,False,32,0.160997
Geely,Emgrand,2019,Saudi,Red,Full,1.8,Gas,Automatic,43000,Riyadh,45000,False,6,1.046512
Chrysler,C300,2013,Saudi,Brown,Full,5.7,Gas,Automatic,210,Riyadh,48000,False,12,228.571429
Haval,H9,2020,Saudi,Brown,Full,2.0,Gas,Automatic,18000,Dammam,100000,False,5,5.555556
Nissan,Altima,2016,Saudi,White,Standard,2.5,Gas,Automatic,111000,Riyadh,48000,False,9,0.432432
Toyota,Furniture,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,55000,Dammam,123000,False,5,2.236364
Toyota,Camry,2017,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,120500,Dammam,50000,False,8,0.414938
Hyundai,Sonata,2016,Saudi,White,Full,2.4,Gas,Automatic,140000,Dammam,56000,False,9,0.4
Hyundai,Elantra,2015,Saudi,White,Full,2.0,Gas,Automatic,112000,Arar,32000,False,10,0.285714
Toyota,Camry,2009,Saudi,White,Standard,1.6,Gas,Automatic,300000,Abha,24000,False,16,0.08
Kia,Rio,2019,Saudi,White,Standard,1.4,Gas,Automatic,65000,Dammam,35000,False,6,0.538462
Dodge,Nitro,2011,Saudi,White,Semi Full,3.7,Gas,Automatic,346410,Riyadh,15000,False,14,0.043301
Chevrolet,Traverse,2012,Gulf Arabic,Golden,Full,3.6,Gas,Automatic,176000,Jubail,40000,False,13,0.227273
Toyota,Land Cruiser,2015,Saudi,White,Full,4.6,Gas,Automatic,87300,Dammam,175000,False,10,2.004582
Chevrolet,Optra,2006,Saudi,Red,Standard,1.6,Gas,Automatic,241000,Al-Medina,12000,False,19,0.049793
Toyota,Fj,2014,Saudi,White,Semi Full,4.0,Gas,Automatic,237000,Jubail,85000,False,11,0.35865
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,204000,Riyadh,23000,False,8,0.112745
Chevrolet,Malibu,2014,Saudi,Black,Full,3.0,Gas,Automatic,145000,Riyadh,46000,False,11,0.317241
Nissan,Sunny,2017,Saudi,White,Standard,1.5,Gas,Automatic,106475,Riyadh,21500,False,8,0.201925
Toyota,Innova,2016,Saudi,White,Semi Full,2.7,Gas,Automatic,330,Hafar Al-Batin,46000,False,9,139.393939
Chevrolet,Trailblazer,2013,Saudi,Red,Standard,3.6,Gas,Automatic,106000,Riyadh,38500,False,12,0.363208
Bmw,X,2011,Other,Brown,Full,3.0,Gas,Automatic,290,Riyadh,48000,False,14,165.517241
Dodge,Charger,2018,Saudi,Grey,Full,5.7,Gas,Automatic,160000,Aseer,2700,False,7,0.016875
Ford,Taurus,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,116000,Qassim,75000,False,8,0.646552
Kia,Cerato,2020,Saudi,Grey,Standard,1.6,Gas,Automatic,31700,Makkah,1500,False,5,0.047319
Toyota,Yaris,2014,Saudi,Red,Full,1.5,Gas,Automatic,375000,Riyadh,24000,False,11,0.064
Nissan,Datsun,2016,Gulf Arabic,White,Full,2.4,Gas,Manual,188,Hail,33000,False,9,175.531915
Cadillac,Escalade,2004,Saudi,White,Full,6.0,Gas,Automatic,300000,Riyadh,30000,False,21,0.1
Toyota,Hilux,2016,Saudi,White,Semi Full,1.0,Gas,Manual,121,Al-Medina,60500,False,9,500.0
Kia,Sedona,2016,Other,Grey,Semi Full,3.2,Gas,Automatic,118000,Jeddah,65000,False,9,0.550847
Kia,Optima,2014,Gulf Arabic,White,Full,2.4,Gas,Automatic,215000,Jeddah,40000,False,11,0.186047
Gmc,Yukon,2007,Saudi,Black,Standard,5.3,Gas,Automatic,262,Riyadh,30000,False,18,114.503817
Gmc,Acadia,2008,Saudi,Golden,Full,3.6,Gas,Automatic,220000,Riyadh,20000,False,17,0.090909
Chevrolet,Camaro,2013,Gulf Arabic,White,Full,5.7,Gas,Automatic,243,Riyadh,55000,False,12,226.337449
Ford,Marquis,2010,Other,Another Color,Full,4.6,Gas,Automatic,360,Al-Medina,29000,False,15,80.555556
Chevrolet,Tahoe,2015,Saudi,Black,Standard,5.3,Gas,Automatic,250000,Yanbu,95000,False,10,0.38
Ford,Focus,2012,Saudi,Navy,Standard,1.6,Gas,Automatic,181,Riyadh,15000,False,13,82.872928
Lexus,Es,2016,Other,White,Full,1.5,Gas,Automatic,100000,Aseer,128000,False,9,1.28
Ford,Fusion,2015,Saudi,Grey,Semi Full,2.4,Gas,Automatic,178000,Hail,30000,False,10,0.168539
Toyota,Hilux,2019,Gulf Arabic,White,Full,2.7,Gas,Automatic,32595,Riyadh,105000,False,6,3.221353
Haval,H6,2020,Saudi,Black,Full,2.0,Gas,Automatic,16000,Riyadh,79000,False,5,4.9375
Lexus,Es,2020,Saudi,White,Full,3.5,Gas,Automatic,33000,Riyadh,210000,False,5,6.363636
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Diesel,Automatic,110000,Qassim,250000,False,6,2.272727
Mg,Rx5,2020,Saudi,Red,Full,2.0,Gas,Automatic,4500,Abha,65000,False,5,14.444444
Chevrolet,Malibu,2018,Saudi,White,Standard,2.0,Gas,Automatic,135000,Qassim,46500,False,7,0.344444
Hyundai,Sonata,2011,Saudi,Black,Semi Full,2.4,Gas,Automatic,29000,Riyadh,23000,False,14,0.793103
Volkswagen,Tiguan,2012,Unknown,Navy,Full,2.0,Gas,Automatic,170000,Jeddah,21000,False,13,0.123529
Toyota,Ciocca,2015,Saudi,White,Full,8.0,Gas,Automatic,285000,Aseer,155000,False,10,0.54386
Ford,Expedition,2012,Saudi,Black,Full,4.8,Gas,Manual,304,Al-Ahsa,38000,False,13,125.0
Toyota,Camry,1995,Saudi,White,Full,2.5,Gas,Manual,300,Al-Ahsa,12000,False,30,40.0
Porsche,Cayenne Turbo Gts,2013,Saudi,Black,Full,9.0,Gas,Automatic,148000,Riyadh,115000,False,12,0.777027
Toyota,Corolla,2020,Saudi,Silver,Semi Full,1.6,Gas,Automatic,14000,Riyadh,1013,False,5,0.072357
Hyundai,Azera,2015,Saudi,Black,Semi Full,3.0,Gas,Automatic,222306,Riyadh,38000,False,10,0.170936
Ford,Mustang,2010,Saudi,Red,Semi Full,4.0,Gas,Manual,169000,Riyadh,50000,False,15,0.295858
Hyundai,Tucson,2018,Saudi,Bronze,Semi Full,1.6,Gas,Automatic,27900,Riyadh,72000,False,7,2.580645
Nissan,Sunny,2019,Saudi,White,Standard,1.5,Gas,Automatic,77000,Dammam,28500,False,6,0.37013
Hyundai,Accent,2019,Saudi,White,Standard,1.6,Gas,Automatic,76600,Dammam,40000,False,6,0.522193
Ford,Fusion,2014,Saudi,Blue,Standard,1.6,Gas,Automatic,167000,Jeddah,35000,False,11,0.209581
Honda,Civic,2016,Saudi,Red,Full,2.0,Gas,Automatic,68800,Jeddah,55000,False,9,0.799419
Lexus,Lx,2007,Saudi,Another Color,Full,8.0,Gas,Automatic,590,Taef,50000,False,18,84.745763
Mercedes,Gl,2013,Saudi,White,Full,5.0,Gas,Automatic,147000,Makkah,160000,False,12,1.088435
Kia,Carnival,2016,Saudi,Another Color,Semi Full,3.3,Gas,Automatic,180,Jeddah,38000,False,9,211.111111
Kia,Sorento,2010,Saudi,Black,Semi Full,3.3,Gas,Automatic,213000,Jeddah,22000,False,15,0.103286
Ford,Taurus,2017,Saudi,Blue,Semi Full,4.0,Gas,Automatic,89000,Riyadh,75000,False,8,0.842697
Toyota,Camry,2016,Gulf Arabic,White,Standard,2.5,Gas,Automatic,117000,Qassim,60000,False,9,0.512821
Nissan,Sunny,2016,Gulf Arabic,White,Standard,1.5,Gas,Automatic,158000,Qassim,23000,False,9,0.14557
Hyundai,Senta Fe,2015,Saudi,White,Full,3.3,Gas,Automatic,337946,Hafar Al-Batin,45000,False,10,0.133157
Mitsubishi,L200,2015,Saudi,White,Standard,2.5,Gas,Manual,103000,Jeddah,30000,False,10,0.291262
Hyundai,Elantra,2021,Other,White,Full,2.0,Gas,Automatic,3000,Riyadh,90000,False,4,30.0
Toyota,Hilux,2009,Saudi,White,Full,2.7,Gas,Manual,400,Dammam,32000,False,16,80.0
Honda,City,2016,Gulf Arabic,Brown,Full,4.0,Gas,Automatic,51000,Riyadh,43000,False,9,0.843137
Hyundai,Accent,2019,Saudi,Grey,Standard,1.4,Gas,Automatic,107000,Riyadh,35000,False,6,0.327103
Chevrolet,Tahoe,2011,Saudi,Red,Semi Full,5.3,Gas,Automatic,188000,Riyadh,53000,False,14,0.281915
Haval,H6,2020,Saudi,Grey,Full,2.0,Gas,Automatic,16000,Riyadh,72000,False,5,4.5
